"","Poa_tri","Poa_pra","Alo_pra","Dac_glo","Tri_rep","Tar_off","Lol_per","Arr_ela","Fes_rub","Fes_pra","Tri_fla","Ely_rep","Tri_pra","Bro_ere","Ran_rep","Bro_hor","Ran_acr","Pla_lan","Ach_mil","Gal_mol","Her_sph","Ant_syl","Hol_lan","Hel_pub","Ant_odo","Bra_pin","Car_hir","Rum_ace","Fes_ovi","Phl_pra","Des_ces","Agr_sto","Cyn_cri","Cir_ole","Cer_hol","Pla_med","Cre_bie","Urt_dio","Thy_pul","Lol_mul","Cir_arv","Lot_cor","Ran_bul","Tri_dub","Med_lup","Leo_his","Car_car","Vic_sep","Pru_sp","Rest"
"Poa_tri",1.35844935025477e-08,1.81705758015267e-08,1.99896718962683e-08,1.63057813403512e-08,1.70075755315738e-08,9.77071509268717e-09,1.72543517282673e-08,2.24232827800368e-08,-2.14471044212971e-08,1.55934882733942e-08,-8.95006968581687e-09,1.23071138905894e-08,-1.44029864201339e-08,2.05201722235587e-08,1.66073480222811e-08,1.48975681741096e-08,1.33535532177403e-08,-2.65368040065526e-09,1.20263202995835e-08,2.12852816251992e-08,-1.07805969642675e-08,2.78955098485248e-08,4.40671318048675e-08,3.12682568486458e-08,3.64139636836324e-08,-4.73219470434016e-09,2.2342317040595e-08,1.50637248449688e-08,2.75772245795791e-08,2.91357525117763e-08,-7.23027120336809e-08,3.18643071920932e-08,2.14214773711713e-08,4.46958640947735e-08,-2.50975412753484e-08,9.33666637095594e-09,1.4266207224413e-08,2.69787624121155e-08,4.49726824310991e-08,1.66409654242752e-08,1.79275440280575e-08,6.68193935392546e-09,6.09989328854203e-09,6.58785695514504e-09,2.05237739258292e-08,-6.60069338745187e-09,3.10935486842838e-08,1.00091423779968e-07,6.68148323205049e-10,2.09244385151112e-08
"Poa_pra",0.116347013545296,-0.0249161682929093,-0.120511278534639,-0.114813579601851,-0.0821822587520251,0.00290221825195425,-0.00813746771437306,0.0615585261888393,-0.0124733751966275,-0.00794823887659663,0.0531995356137788,-0.0278175469262933,-0.064234895285383,-0.0121911077674426,-0.0751929091449535,0.0281050121686614,-0.118304131220539,0.0825907945437696,-0.0130004295711036,-0.139265371871746,0.0260250543129283,0.147018741657181,0.089388528551336,0.00730102314062611,0.187861781168263,0.0283148005578285,0.406754708217199,0.0576326253812121,-0.153970250746746,-0.130861854696064,-0.266316827779034,-0.247666082167719,-0.203412888911981,-0.477580088934309,-0.362595805032197,0.15166572947709,-0.209283518410659,0.0677539109664888,-0.0155330181720703,0.0675403105290419,0.113288208308196,-0.0900363731184898,0.113062082083215,-0.260549253456697,0.035461031226069,0.1058866697782,0.0728002156676235,0.0872524332427218,-0.0169651227112511,-0.0504554455167153
"Alo_pra",-0.050044133061277,-0.0269180955563966,0.0355620168806417,0.107455323367446,0.0370879323491406,-0.0378295664988826,-0.0577474522399953,-0.0594025613334581,0.0226998458729495,-0.0583353216757343,-0.0498515886330844,-0.0777622552226943,-0.018677241313858,0.0288704578963107,-0.0365196444982625,-0.0135228793844821,-0.190525379440934,-0.23401471400211,-0.0104386090390392,-0.0607468949895914,0.220881264440433,-0.0664780734838927,-0.114736253968712,-0.0870322266400817,0.0262370242638071,0.065416189608786,-0.105349564521486,0.174845546745259,0.142114022143887,0.0811733078329351,-0.0665915571026543,0.121652744793839,0.10482539341308,0.453327059994957,0.330293341541274,0.140918889866366,-0.0127036843143373,0.230533407980768,-0.189259852807375,0.0758797871758488,-0.25770319912612,0.2454988287884,0.14977483785846,0.065333418832908,0.0288566931906389,-0.204582481626359,0.0392074708068641,-0.141858146421268,-0.0609951363705667,0.0416450755325258
"Dac_glo",-0.0622021239490785,0.0264600386208362,-0.0577422707351905,0.00852274505177764,-0.0181703001271341,-0.0244929893854245,-0.0181298819151297,-0.0120220941341801,-0.0194885667209621,0.023092114486154,-0.00399850045739248,-0.0485851729216194,0.118748672138713,0.0170121468142903,-0.104408827229672,-0.112091384503349,-0.060523861548043,-0.0891746814272894,-0.0708911102589309,-0.0128790791568599,0.263275275303532,0.0517914838868306,0.150032099077921,0.0227289723120852,-0.107487476079886,-0.0558204382818661,-0.12305580557955,-0.137594518221564,0.015501989721755,-0.0252887143406367,0.237959531516429,0.0797761110666122,0.158428913368284,0.0308030391174257,0.1733551379373,0.104220706318358,-0.0234945951422245,-0.0515308540429698,-0.0600867752346465,-0.0874483555487137,0.393774599563658,0.0384896857656639,0.0985955521491565,0.342084492520611,-0.0158866951989955,0.0473544181678002,-0.0532737908376112,-0.230947731194445,-0.0572478262093711,-0.0488151167541047
"Tri_rep",0.0519678153578232,0.0578160454893519,-0.0190411545788369,-0.0176985535176929,-0.0581811989155952,0.0318461972897195,0.0817181121609318,0.0291080475813332,0.135632627399091,0.00786581266632505,0.138032430426681,-0.00191003079018408,0.0208951726134376,-0.0228434363653549,0.0944702402563069,0.0408917922674782,0.0580704646393903,0.0657230567696569,0.0437144228765185,-0.0254323039499798,0.00662691170156141,0.118736713248623,0.0402895643718205,-0.136696146204568,-0.10087266328038,0.05123087972001,-0.202328731707769,0.153405103758671,-0.0316225126396651,0.0109815880372895,0.00254804871311354,-0.0370733488325758,0.386937158532687,-0.07168275942224,-0.272437051573586,-0.166906804096431,-0.253806377606481,0.129174991260671,0.0442423685100738,-0.0980712506604936,-0.0173618357439884,-0.137187928580016,0.186459204604987,-0.00381867834881055,0.15327299168594,0.0580070772266863,-0.0684417837347379,0.0314755727499027,0.0860518004790905,0.0640349393582231
"Tar_off",0.0397393121256033,-0.0193040792009338,0.0341839780018145,0.0657897131697306,0.0788322146496423,0.0345572412938702,-0.0749000332967301,-0.0329650608997658,-0.0355072594847874,0.102451827080795,-0.017429729274305,0.103299698123063,0.116236369095612,-0.0192315660987383,-0.00217515166094969,0.0183857496570391,-0.0308404231493566,-0.182524142863182,0.101199824176887,0.103291487893175,-0.0704755277281214,0.0490190868295948,0.137648012375079,0.149025153167339,0.162615547417667,0.0715650612234967,0.187533917869389,-0.0720933771124109,0.0626928868049035,-0.183921686583069,0.0922275481573716,-0.141855198115859,-0.612831978338769,-0.144775933234495,0.88355733705575,0.0405237514731142,-0.0299580035559759,0.0307035921416093,0.246521352096188,0.0213696659013043,-0.110259732218818,-0.116612090059001,-0.211978810929456,0.102045082055177,-0.127699848729123,0.035445460910244,-0.0405535480261323,0.0990716502464613,-0.153714689959392,0.135391216494136
"Lol_per",0.0631316612534313,8.30328422863698e-05,-0.0584703003155368,-0.0778955656215799,-0.0709728156531961,0.0306373838747002,-0.00838251493588651,-0.0281310876466399,0.0333920491313823,-0.0855238767496971,0.0377156810349375,-0.0272028488457647,0.0220379928345402,-0.0453776960319839,-0.0765144567001276,-0.071446548604284,0.120036654400337,-0.143166220776683,-0.0706346798539928,-0.0544769812973908,0.0517159019157625,-0.179763717142799,0.0191963481000743,-0.229092299331961,0.10810624494817,-0.231517467686541,0.152013030698787,0.0727634169735235,0.0553755761600876,0.0392797602163199,0.0305941284723466,-0.161809875631406,0.00613009366996435,-0.245456070860116,-0.11701863654394,-0.0336654748612118,0.152217861714329,0.0654782352419537,-0.103819548871972,-0.135017086971522,0.248260446728641,0.0998144767254909,-0.0914319332038504,-0.398851227478819,-0.0456430702713773,0.333828685789647,0.184373414160568,0.0177446362969839,-0.195757505300194,0.0791118434659533
"Arr_ela",0.0181950754798612,0.0839425996370416,-0.00225929536720468,-0.00207885436172118,0.0347614610127287,-0.0529001834447309,-0.0278278450639725,8.84457139140373e-05,-0.0306107441495766,-0.0152753752817012,-0.0505219956287459,0.0629889060126053,0.0381356242207636,-0.0444505025929191,0.169190276149529,-0.0332359300405851,-0.00801768060697504,0.00203177575252001,-0.140039470847184,0.0614630529303295,-0.166589383146049,0.0380080069917281,-0.158875051398167,0.0389333341311645,-0.0778977917101003,0.0252840228226407,-0.193076370926929,-0.0337787163466779,-0.100576734987881,-0.00402242714013102,-0.216666785897257,0.0313272667544951,-0.00494546807378961,-0.00429351599426185,0.190840544776096,-0.117091968779303,-0.0613116147260496,-0.0158917359413203,0.13293823720918,0.0483865346211395,-0.128210907803557,0.197306393009229,0.0849400428417814,0.299842888960935,0.0959732669343796,0.00743569229429817,-0.120182250585603,0.0249298899239237,-0.0386605538037807,-0.021865826514565
"Fes_rub",0.0272244128544781,-0.0150422102288002,-0.0312599550551673,0.0418797622939465,-0.0253091946217351,-0.0233084717857874,0.0299286824274066,-0.0812664616974861,0.00766847572766675,-0.018791664324917,0.0219186398392074,0.0817511479166872,0.178853213552049,-0.0712390473039824,-0.0353161111337034,0.0175937969001043,-0.226882057781151,-0.0514276105808632,-0.0540798239447683,0.0192565618575726,-0.015482933099694,-0.0121454060829607,0.0286255000804822,0.0683239677903503,0.0679836939319567,-0.0168783243184422,0.0658259740578475,-0.111391788488228,0.135560001476832,0.0869272946236006,0.0304468883803399,0.0887482686138307,0.00118959941853488,-0.00578298146803223,-0.327750386721628,0.0616087339801848,0.0354736729711388,-0.0691166695210845,0.196766822172721,-0.0041008682902941,-0.112519582643405,0.078162803384209,-0.354175497459107,0.159441065581433,-0.0922088182024187,-0.0595088729659218,0.50543117811769,0.0601676950218691,-0.0378634826493976,-0.0141664909276912
"Fes_pra",0.0332816091641688,0.0344288513061268,0.0277782411959921,0.0405778625804911,0.0723753391456319,0.0308248376092301,-0.0225560561207693,0.0234435895076911,0.0702862141027548,0.00623065616249085,-0.0584895189581089,0.00567507647497104,-0.0371056956008403,-0.0443775125311661,-0.0624353760096599,0.00774080583182325,-0.0764480001372647,-0.0895827196220831,0.0316603349225238,0.157968918568704,0.084370046842573,-0.0661862074782949,0.0612347495553064,-0.0219463953007419,-0.0479941507774569,-0.159021969507614,-0.0681061676148323,-0.0158560158895081,-0.106725078851395,0.395495808389578,-0.0869925072722878,0.121283034555993,-0.0392191573043856,0.0523318786315176,0.182898450820265,-0.213495498419071,0.120922778951066,0.294919018362837,0.320535728509656,0.0216082917577757,-0.10465277320982,-0.0165887745590009,0.0652043632257599,-0.00539841039694695,-0.104530422398375,0.151091517891119,-0.015758305647258,-0.52879951896134,-0.0270137670427595,0.0491998561328715
"Tri_fla",-0.0354088359685876,-0.0299428331300859,-0.00432412354079914,-0.0635002923062584,-0.0533055990113753,-0.0459321966396366,-0.0191105804000365,0.0581098890665344,0.0255773014570239,-0.0468265513734555,-0.0209716379361742,-0.0324061965284505,-0.000335365895073289,-0.0514873839547375,-0.104028822888572,-0.0500283976486354,-0.0886505381130946,-0.0421929363067746,-0.0954885915994454,-0.217757757833068,0.0487639551732074,-0.118164700557248,-0.063478086108996,-0.0347355142995833,-0.107130344044872,-0.25303370084093,0.156672618569849,0.0476574418902995,-0.0243671799445574,-0.328941834886123,-0.119556527352347,0.000850910347929336,0.0237860764076512,-0.0771812335533522,-0.173809617904058,-0.045070117820454,-0.117843329660246,-0.0715050704363018,0.242931264581034,-0.125588713148739,0.0756172578209401,0.154971892889237,0.157034395438895,-0.0985925477320361,0.170347283686239,-0.00476940250383022,-0.160864774608329,0.0127478007561901,0.0140030047052033,0.000952876957133209
"Ely_rep",-0.0302318780471602,-0.0362625581664787,0.0517355274260623,0.0654395157949721,0.00795798628857898,0.0336943001331369,0.0213356098074315,0.0368769194591244,-0.0403469430926505,-0.0188332283087997,0.165086081370747,0.0682550347491216,-0.0422339053559898,-0.00649580738506003,0.0409177711141031,-0.0363083774464946,0.0261456061801997,-0.129972473426709,-0.0665533899601041,0.166799870328655,-0.0319691630474625,-0.0462590558412362,0.00914458061501565,0.0367986870356777,-0.0256003888137908,0.064858513994617,0.0447285158826601,-0.0514486706923352,0.15738402365057,-0.184087849122123,0.00997583292611922,0.0904938036705146,0.0257204406824784,-0.0580367478260405,-0.0897449906290994,0.343099066936605,-0.165524600181695,0.0727008560775708,0.208511716974923,0.0181947676998846,-0.085565370338152,0.0623198606959742,-0.0844294590583718,-0.0055042015867561,0.108611845250874,0.217467561845868,-0.242852099573754,-0.131233384993841,0.100800142824953,-0.00470523399778373
"Tri_pra",0.0316749670653959,0.0257990692881961,0.0141686932111662,0.0233508652659376,-0.0672388760594047,0.0332067912234018,0.010849581420216,0.00701341235927358,-0.00841529675418129,-0.00295043858065916,-0.00903057738301468,-0.0724895796795629,0.02919437919608,0.0507002805806397,-0.0684975405718891,-0.0500701832079556,-0.0823398586031834,0.0531032248778893,0.103238984502482,0.0494831425053739,-0.0443808383198876,-0.0287466907541806,-0.0332083887496109,0.0262894550816944,0.0478062648384464,0.0239217431996603,-0.313641748753099,-0.0338445676395005,0.0951570013031202,0.0353112883151123,-0.0906210085254592,0.251200155041756,0.0715461788784176,0.184778847885283,-0.0414693021517846,-0.113524634827574,-0.0270558739174924,-0.208875419357083,-0.0552909210349221,-0.0780309164416492,-0.382866368569965,-0.142580797281197,0.00196886905303409,-0.0409880228751121,-0.118643796314474,-0.0608334660065749,-0.0467081403947656,-0.0290695919930909,0.123684166990371,-0.00428636874670686
"Bro_ere",0.0318466405754453,0.0019115448710134,0.0104656936181101,-0.0327527254013628,0.00832413230718979,-0.0441478714855766,-0.0431732018645619,-0.0778166162215676,0.00484312278004979,0.00171466131450343,-0.0531087090677241,-0.0139871477979795,0.163610465659741,-0.0228490637643656,0.0701436689972552,-0.0147083646852022,0.00138134993312554,-0.0414532311175869,0.0138889568292834,0.128520224726851,0.0538098213727769,-0.0835600224020076,0.0592026686412785,0.038565287860385,0.0531294515858319,0.109502321654462,0.0168248275871673,0.0656368818957932,-0.0382135373169592,-0.0279768852057187,-0.0984142656995016,-0.104812526214453,-0.284099801250621,0.0273602960331952,-0.213995774879917,0.280635573047014,0.0465153035989732,0.0754710910975136,-0.0977811002306831,-0.0434850980049605,0.118752676049507,0.0631583504888633,0.0986302337705225,0.156981591485912,-0.0545464486141119,0.0078179980586014,0.0995561589205012,0.11404781719995,-0.0737258946826354,0.0300194211742265
"Ran_rep",-0.0135939680169014,0.0323365987590508,0.00520817236021136,-0.00389693938318639,-0.00635394084996488,0.00432981776157249,0.0116846925648309,0.0147496623054814,-0.0103081797069692,-0.0104730119444988,0.00515237658580658,-0.000767326989278997,-0.00571102455406576,0.0734150372451362,0.00107088992252283,0.0388239925670539,0.0570797929923973,-0.0707652449536458,0.0203672727950027,-0.112647207563385,0.0195392763189005,0.0103771090885686,0.0189908044152796,0.271108528464333,-0.10524255455658,-0.187894923732045,0.0241929017158828,0.0257686212213987,-0.00952117924344099,0.0249195223320932,-0.0196416625560512,0.00601561432539618,-0.0738490562006168,-0.00479678808084213,-0.0420906650102612,-0.25176061960389,-0.0376918771197533,-0.0182769974015412,-0.348557501447264,-0.023151314952137,0.0313154847257625,0.0445084920643124,0.0601418575643028,0.0286838495504367,0.0846510133924668,0.236732596890678,-0.0323486924177101,0.208175836097649,0.255976268132047,-0.0524263144190635
"Bro_hor",-0.00862476947286726,0.0035192204900869,-0.0320492430991109,0.0150391230254451,-0.0326005092848886,0.00888223461150719,0.00924620213112029,0.00322191663041855,-0.015954230528624,0.00330549381997179,0.0206738750350683,0.0232535963026544,0.051469448958784,0.0112979314875298,0.0464435222097018,0.00456893716319415,0.0495806012985132,0.0320256143059459,0.0503426771095715,-0.0131994730023547,-0.0138459522234355,0.0402587229933533,0.114894152923803,0.0210069675911363,-0.0517862514167797,0.0263713378053541,0.00253724556817791,-0.0304646014170547,-0.089359822828711,0.052167372260483,0.0433208196658349,-0.0347810699819454,0.019174858754089,0.183384966166282,-0.182856246405551,-0.0185537493780949,-0.040129196553469,-0.113968140337995,0.0460704574942309,0.0672642666871292,-0.0318140588552594,0.000962453911711096,0.0229515272145877,0.013945974749495,-0.0143212166344907,-0.0480178094220405,0.0121232409044582,-0.00905074553995338,-0.0562912292293578,0.00608079776660271
"Ran_acr",0.0377674634374994,0.0445511812051818,-0.0207079732151163,0.0274700902851472,-0.00764123005562359,-0.000968883811406052,-0.0176311403799001,-0.0199464908805744,0.0266831826675425,-0.0618429332277638,0.00512416011492841,0.0387629577184274,-0.0322711918460389,0.017708220140616,-0.108556602583749,0.061065256152288,-0.0652340082295075,0.0108136060667013,-0.0142498986689524,-0.0495074918728952,-0.112092115730501,0.0112602817554993,0.0267199463923538,-0.021253435384735,0.0384971222847761,0.179895789745596,0.0506253202171781,-0.0382400047055498,-0.0716239465116258,0.0809061718605758,-0.119500993619989,-0.0438951732155648,0.0818644555594341,-0.0329864676790334,-0.260255501528193,-0.0896944081587411,-0.114142278597962,-0.0952969344986202,-0.0616929374985846,0.151414803726643,0.202891199573133,0.105910255797862,-0.13742643325779,-0.0449097003255709,-0.0534959792528562,0.074972136594213,-0.121142398390307,0.0627275235859152,-0.156176190328659,-0.0460919809665174
"Pla_lan",-0.0255510380606393,0.0248697990273023,0.0249165464608124,0.0380107381592877,0.0221655475830701,0.0379799482177799,0.00251690928849703,0.023017043057846,0.0219105379873972,-0.0108452121355313,0.0117462092441166,-0.00284189060561533,0.0299002275926756,0.0607903352551553,0.00354532702358429,-0.00623186467094576,0.239343750903143,0.0189199226212534,-0.0012531979961972,0.0550686840338737,0.0229741714601092,-0.136358733108485,0.0505621247610952,-0.105294360124349,-0.123249676829965,-0.0115827666001363,0.189865456178829,-0.0554236223408452,-0.0302279430160156,0.0476480178860433,0.158610575043317,0.0342158798714724,0.171694760532726,-0.134093278654875,-0.0696608416271402,0.164383887607887,0.0381284162573037,0.11483568455971,-0.110396642288813,0.0160796620403633,0.0589039262530758,0.00579451069477874,0.132215202743262,0.00268357678043689,-0.00482640958966953,0.00496084548612364,-0.0511553275975404,-0.423739387227609,0.0532353222584866,-0.0513120356096093
"Ach_mil",0.00545420206059183,0.0004652775572353,-0.0127548038754021,0.039821948115985,0.0253743079093431,0.0268194545659505,-0.000111008042406844,0.0297983109152298,0.00647007320000212,-0.0128835440791722,-0.0468501928147427,-0.0162438293762878,-0.00506511598761629,0.077841254145474,-0.0107155861757114,0.0392866858078359,0.131245872198792,-0.00492104436611925,0.0105556386853318,-0.050286499874155,0.018923223550695,-0.0490300045164411,-0.0607795306758383,-0.047163416079358,0.138445203724824,0.248917677510431,-0.0215299706719969,0.0492184601862744,0.0866970068821916,-0.0865435388148031,0.0645988579865183,-0.0443782189354648,-0.088544098966728,0.0230621201238867,-0.0738556018401634,0.0808969069302241,-0.0570021831070963,0.00977209453451973,-0.256488713063991,-0.10459443383441,0.0804740487862394,-0.0117093085222231,-0.176424276536397,-0.0860777425228548,-0.0265081135703629,0.26170580070778,-0.106338970415634,-0.150303488213003,0.0541310844469375,-0.00261055677402457
"Gal_mol",0.0279863248055196,0.0189031177518932,-0.0156419706382628,-0.0445173286199487,-0.039668345247171,0.0398098488862857,-0.014414989522501,0.0086033179477598,0.0978691577392043,-0.00534177215345891,-0.0524024731978783,-0.00698140491798311,0.000281747044742577,-0.00413035595087149,-0.011918993117036,0.00562654007973243,0.0269332007039893,0.0417500769645337,0.00778549556835306,0.0380798341866735,-0.0216887515723049,0.0194810579025609,-0.053601303941359,-0.035703558649546,-0.136677136597219,0.0525906052813102,0.0231502228821142,0.000247381646330516,0.02378340381324,-0.107521742263167,-0.128880632639651,-0.0289725223278001,0.00808934693340343,0.0090950130459551,0.0434629955161576,-0.193835362481944,-0.00409830354942843,-0.0219408804710269,-0.00641431705181175,-0.0187638835519266,-0.00229949684448061,-0.0460224774199251,-0.0384394037193122,0.0560288579267323,-0.102399276697805,0.240225739367951,-0.0249287231319599,-0.136293409961192,0.0613228369647436,0.00383212246218446
"Her_sph",-0.0302820919536333,-0.0104498142821891,-0.00198925603942867,-0.0210503439707643,-0.00579790810696053,-0.0133279623590967,0.00358306253132699,0.00979862290040842,-0.00327253234051151,-0.0154825748237522,0.0239404601203184,0.012098187057553,0.0101179687896909,-0.0145817807542187,0.00268074342570231,-0.0082921913973949,-0.00408347480279044,0.00697428995257249,-0.00999687299824712,0.0215707237344162,-0.0740566357992061,-0.00696333929352277,-0.0170467306630187,0.0149839918915888,-0.0292635013801252,0.0981427470584204,-0.00247383785399996,-0.114456574026339,0.0251294085130086,0.0562950025254532,0.0593082917862302,-0.00982818073384756,0.134813398160071,-0.0336478118205421,0.0260327670469913,-0.0256321920352322,-0.00555903145126146,0.0205939144263604,-0.121523651887626,0.00743263629662441,0.0383642038209515,0.000205909797453401,-0.0144495152114252,0.0080138124028741,-0.032889443654145,-0.0496042229539269,-0.0819815222708529,-0.18501495440408,-0.166765292193973,0.0253146937975255
"Ant_syl",0.011857594672055,0.0131793859391468,0.0291322403674827,0.00856658417100207,0.0150063123800635,-0.00348790332891454,-0.0048942872720058,-0.00944341006488175,0.0191231255068915,-0.00484955424574704,0.0382008873616465,0.0150085099944861,0.0163671681907295,-0.0132345404101608,-0.0412588797988721,-0.00568300847629514,0.0921275904931585,-0.0248013560380335,0.0172865828282102,0.0221626858133503,-0.063694080237491,0.0451849713112285,-0.00446731771250752,0.0500821339358403,-0.0337944977808045,-0.0332402150743073,0.0982271300562638,-0.0259780097872301,0.0276946459016361,0.0627472988990807,-0.0714909929695782,0.0118612606148501,-0.0802905101828589,0.122800596436661,-0.139640464222434,0.0428430749568778,-0.0126061746755109,-0.118339211529548,0.0455448298848767,-0.0278649976113346,0.179261572059057,0.010001591426164,0.0756649905455185,0.0728357234569612,0.00830744827998904,0.0304318136533813,0.028160843845973,0.215876580811927,-0.0459373120504156,-0.0386096292803295
"Hol_lan",-0.024724440071947,-0.00917662915041783,0.0336681014180411,-0.000840714047251586,0.0222034363284495,0.0335629867633001,0.0536276559958865,0.016980022883805,0.0398209028518703,0.0582322578674102,0.0247177217079057,0.0182291092189216,0.0399440397864798,0.0218450785665862,0.0522733659781793,-0.0355563454740327,0.111148853747844,0.00130075658215135,0.00628179363810512,-0.0244691632441658,-0.0737076351273954,0.0781095061335876,0.0357005623133687,0.0512466722352457,-0.0198299428239705,-0.0112360604754529,0.0130132589853699,-0.0294507587905738,-0.0043200248922273,0.0186661501733872,0.0389382563998815,0.00625600504777904,-0.0781679294710235,0.0757635605030639,0.0723764897624766,0.0433920764550159,-0.0226713201065553,-0.11687443082519,0.0821417386772389,0.0113818519259955,0.0911953443261252,0.00932768835731449,0.130752356896036,0.0244685426752896,0.00618074748615282,-0.0377472361825644,0.022851807939425,-0.136046406577072,0.0231152459625154,-0.0250293571498175
"Hel_pub",-0.0285657029224076,-0.000409586857572742,0.00431408306205432,0.00176297976323887,-0.0155840308287326,0.017214908063709,0.0210994052658624,0.0213935203499011,-0.00563056778618768,-0.00677628707887938,-0.0334631375073386,0.00981632709828263,-0.0141490448899533,-0.010898391141402,0.0140898990964597,0.0117780313866557,0.0123725749766898,0.0635369695627201,-0.0659298377459204,0.00147911803564264,0.0678606689910552,-0.0357782464748376,-0.083330632865093,0.0147326935516334,0.178768884777314,-0.00199070074616596,0.0588011516728638,0.00620194018376888,-0.0589120989769656,-0.0216291831118798,-0.00700001198511483,-0.0499330288722604,-0.104007525649528,0.0347168168938629,0.0239669035308082,-0.00297166428307828,0.0187234142901404,0.0630843890607816,-0.00572305506945274,0.00133700845232741,0.0174565516668431,-0.0173980774107031,0.036301174313099,0.0606200208189119,-0.050026824663067,-0.040186922147225,0.0202779885497252,-0.0313737541981355,0.0497391997274272,0.00732550935467487
